motion_id,motion_topic,policy_id,motion_text_length,speaker,num_tokens,has_entity,motion_text,has_entity_date,has_entity_person,has_entity_event_or_org,aux_numeric_feature,date,date_continuous,motion_priority,party,motion_importance
49,European Union - For,1065,737,William Hague,115,True,"treaty of lisbon (no. 5) to leave out from ""house"" to end and to insert instead thereof: ""disapproves of the government's policy towards the treaty of lisbon in respect of provisions concerning foreign, security and defence policy; notes that those provisions are in large part identical to those in the european union constitution; further notes that the government publicly opposed many of those provisions at the convention on the future of europe; believes that the government was right to oppose those provisions; regrets the government's change of policy; and believes that the consequent increase of the european union's powers over foreign, security and defence policy at member states' expense is not in the national interest."".",0,1,1,-0.1903386780836082,2008-02-20,0.5,important,Con,important
50,European Union - For,1065,176,David Miliband,27,True,"treaty of lisbon (no. 5) that this house approves the government's policy towards the treaty of lisbon in respect of provisions concerning foreign, security and defence policy.",0,0,1,-0.8756182533847572,2008-02-20,0.5,not_important,Lab,not_important
51,European Union - For,1065,285,Mark Francois,50,True,"addition to list of treaties amendment no. 258, page 1, line 12, after 'excluding', insert— '(i) article 1, paragraph 16, inserted article 9b teu, paragraph 6 so far as it relates to the role of the president of the european council in external representation of the union; and (ii) '.",0,1,1,-1.382799730964336,2008-02-20,0.5,not_important,Con,not_important
52,European Union - For,1065,707,Andrew Mitchell,107,True,"treaty of lisbon (no. 6) to leave out from 'house' to end and to insert instead thereof: ""disapproves of the government's policy towards the treaty of lisbon in respect of international development because the treaty does nothing to improve the efficiency of european union aid, increases the influence of the eu's foreign policy over its humanitarian aid and development assistance, decreases the freedom of member states to react to international crises, diverts resources to a european voluntary humanitarian aid corps, downgrades the least developed countries, is ambiguous about competence on international development, and overall is a step backwards in the provision of aid to the developing world."".",0,1,1,0.9261775475316414,2008-02-25,0.5,important,Con,important
53,European Union - For,1065,165,Douglas Alexander,24,True,treaty of lisbon (no. 6) that this house approves the government's policy towards the treaty of lisbon in respect of provisions concerning international development.,0,0,1,1.9094166404701305,2008-02-25,0.5,not_important,Lab,not_important
54,European Union - For,1065,1023,William Hague,161,True,"treaty of lisbon (no. 7) amendment (b), in line 1, leave out from 'house' to end and add ""disapproves of the government's policy towards the treaty of lisbon in respect of the provisions on the effectiveness of european union institutions and decision-making because the treaty expands the power of eu institutions at member states' expense by replacing the rotating presidency of the european council with a permanent president, giving the eu a single legal personality, abolishing national vetoes in more than fifty areas and entrenching marine biological resources as an exclusive eu competence; notes that these provisions are largely identical to those in the original eu constitution; further notes that the details of many of the new powers of the eu and its institutions will not be decided until after the treaty is ratified; and regrets the government's failure to secure the extensive changes ministers sought to these provisions in the course of negotiations on this treaty and its near-identical predecessor."".",0,1,1,-1.3985675738191412,2008-02-26,0.5,important,Con,important
55,European Union - For,1065,264,Angus Robertson,43,True,"addition to list of treaties no. 222, in page 1, line 12, after 'excluding', insert— '(i) article 2, paragraph 12, new article 2b tec (tfeu), paragraph 1(d), relating to the conservation of marine biological resources under the common fisheries policy; and (ii) '.",0,0,0,0.5629692366905709,2008-02-26,0.5,not_important,SNP,not_important
56,European Union - For,1065,214,Bill Cash,36,True,"addition to list of treaties amendment no. 82, page 1, line 12, after 'excluding', insert— '(i) article 1, paragraph 5, inserted article 3a teu relating to relations between the union and member states; and (ii) '.",0,1,0,,2008-02-26,0.5,not_important,Con,not_important
57,European Union - For,1065,656,Peter Ainsworth,106,True,"treaty of lisbon (no. 8) to leave out from 'house' to end and add 'notes that the treaty of lisbon makes no substantive changes to eu competence on climate change; agrees with the foreign secretary that climate change agreements already reached by the eu ""have done more to show the relevance of the european union than any amount of institutional tinkering""; believes that the treaty of lisbon is effectively irrelevant to the vital issue of climate change; and concludes that the government's priority on climate change in the european context should not be institutional change but the strengthening of measures to drive down greenhouse gas emissions.'.",0,1,1,-0.487125383764696,2008-02-27,0.5,important,Con,important
58,European Union - For,1065,154,Hilary Benn,24,True,treaty of lisbon (no. 8) that this house approves the government's policy towards the treaty of lisbon in respect of provisions concerning climate change.,0,0,1,,2008-02-27,0.5,not_important,Lab,not_important
59,European Union - For,1065,185,Dominic Grieve,31,True,"addition to list of treaties amendment no. 13, page 1, line 12, after 'excluding', insert— '(i) any provision imposing an obligation on the parliament of the united kingdom; and (ii) '.",0,1,0,-0.863990769679816,2008-02-27,0.5,not_important,Con,not_important
