motion_id,motion_topic,policy_id,motion_text_length,speaker,num_tokens,has_entity,motion_text,has_entity_date,has_entity_person,has_entity_event_or_org,aux_numeric_feature,date,date_continuous,motion_priority,party
46,European Union - For,1065,798,Philip Hammond,127,True,"Treaty of Lisbon (No. 4)
To leave out from ""House"" to end and to insert instead thereof: ""disapproves of the Government's policy towards the Treaty of Lisbon in respect of provisions concerning the single market; notes that the Treaty proper now contains no reference to undistorted competition as one of the activities of the European Union, and indeed relegates to a protocol any mention of competition that is not distorted, with significant implications for the interpretation of European Union law; deplores the Government's failure to block this change during the negotiations; and is concerned that the result could be the revival of protectionism in the European Union wholly contrary to Government policy and damaging to the interest both of the United Kingdom and of the European Union."".",False,True,True,1.5231240772696573,2008-02-06,0.5,,Con
47,European Union - For,1065,157,John Hutton,25,True,"Treaty of Lisbon (No. 4)
That this House approves the Government's policy towards the Treaty of Lisbon in respect of provisions concerning the single market.",False,False,True,0.5389100436846587,2008-02-06,0.5,,Lab
48,European Union - For,1065,345,Mark Francois,55,True,"Addition to list of treaties
amendment No. 237, page 1, line 12, after 'excluding', insert—'(i) Article 2, paragraph 12, inserted Article 2B TEC (TFEU), paragraph 1(b) providing for the establishing of competition rules necessary for the functioning of the internal market to be an area of exclusive competence of the European Union; and (ii) '.",False,True,False,-1.0372461543264564,2008-02-06,0.5,,Con
49,European Union - For,1065,737,William Hague,115,True,"Treaty of Lisbon (No. 5)
To leave out from ""House"" to end and to insert instead thereof: ""disapproves of the Government's policy towards the Treaty of Lisbon in respect of provisions concerning foreign, security and defence policy; notes that those provisions are in large part identical to those in the European Union Constitution; further notes that the Government publicly opposed many of those provisions at the Convention on the Future of Europe; believes that the Government was right to oppose those provisions; regrets the Government's change of policy; and believes that the consequent increase of the European Union's powers over foreign, security and defence policy at member states' expense is not in the national interest."".",False,True,True,-0.1903386780836082,2008-02-20,0.5,,Con
50,European Union - For,1065,176,David Miliband,27,True,"Treaty of Lisbon (No. 5)
That this House approves the Government's policy towards the Treaty of Lisbon in respect of provisions concerning foreign, security and defence policy.",False,False,True,-0.8756182533847572,2008-02-20,0.5,,Lab
51,European Union - For,1065,285,Mark Francois,50,True,"Addition to list of treaties
amendment No. 258, page 1, line 12, after 'excluding', insert— '(i) Article 1, paragraph 16, inserted Article 9B TEU, paragraph 6 so far as it relates to the role of the President of the European Council in external representation of the Union; and (ii) '.",False,True,True,-1.382799730964336,2008-02-20,0.5,,Con
52,European Union - For,1065,707,Andrew Mitchell,107,True,"Treaty of Lisbon (No. 6)
To leave out from 'House' to end and to insert instead thereof: ""disapproves of the Government's policy towards the Treaty of Lisbon in respect of international development because the Treaty does nothing to improve the efficiency of European Union aid, increases the influence of the EU's foreign policy over its humanitarian aid and development assistance, decreases the freedom of member states to react to international crises, diverts resources to a European Voluntary Humanitarian Aid Corps, downgrades the least developed countries, is ambiguous about competence on international development, and overall is a step backwards in the provision of aid to the developing world."".",False,True,True,0.9261775475316414,2008-02-25,0.5,,Con
53,European Union - For,1065,165,Douglas Alexander,24,True,"Treaty of Lisbon (No. 6)
That this House approves the Government's policy towards the Treaty of Lisbon in respect of provisions concerning international development.",False,False,True,1.9094166404701305,2008-02-25,0.5,,Lab
54,European Union - For,1065,1023,William Hague,161,True,"Treaty of Lisbon (No. 7)
amendment (b), in line 1, leave out from 'House' to end and add ""disapproves of the Government's policy towards the Treaty of Lisbon in respect of the provisions on the effectiveness of European Union institutions and decision-making because the Treaty expands the power of EU institutions at Member States' expense by replacing the rotating presidency of the European Council with a permanent President, giving the EU a single legal personality, abolishing national vetoes in more than fifty areas and entrenching marine biological resources as an exclusive EU competence; notes that these provisions are largely identical to those in the original EU Constitution; further notes that the details of many of the new powers of the EU and its institutions will not be decided until after the Treaty is ratified; and regrets the Government's failure to secure the extensive changes Ministers sought to these provisions in the course of negotiations on this Treaty and its near-identical predecessor."".",False,True,True,-1.3985675738191412,2008-02-26,0.5,,Con
55,European Union - For,1065,264,Angus Robertson,43,True,"Addition to list of treaties
No. 222, in page 1, line 12, after 'excluding', insert— '(i) Article 2, paragraph 12, new Article 2B TEC (TFEU), paragraph 1(d), relating to the conservation of marine biological resources under the common fisheries policy; and (ii) '.",False,False,False,0.5629692366905709,2008-02-26,0.5,,SNP
56,European Union - For,1065,214,Bill Cash,36,True,"Addition to list of treaties
amendment No. 82, page 1, line 12, after 'excluding', insert— '(i) Article 1, paragraph 5, inserted Article 3a TEU relating to relations between the Union and Member States; and (ii) '.",False,True,False,,2008-02-26,0.5,,Con
57,European Union - For,1065,656,Peter Ainsworth,106,True,"Treaty of Lisbon (No. 8)
To leave out from 'House' to end and add 'notes that the Treaty of Lisbon makes no substantive changes to EU competence on climate change; agrees with the Foreign Secretary that climate change agreements already reached by the EU ""have done more to show the relevance of the European Union than any amount of institutional tinkering""; believes that the Treaty of Lisbon is effectively irrelevant to the vital issue of climate change; and concludes that the Government's priority on climate change in the European context should not be institutional change but the strengthening of measures to drive down greenhouse gas emissions.'.",False,True,True,-0.48712538376469605,2008-02-27,0.5,,Con
58,European Union - For,1065,154,Hilary Benn,24,True,"Treaty of Lisbon (No. 8)
That this House approves the Government's policy towards the Treaty of Lisbon in respect of provisions concerning climate change.",False,False,True,,2008-02-27,0.5,,Lab
59,European Union - For,1065,185,Dominic Grieve,31,True,"Addition to list of treaties
amendment No. 13, page 1, line 12, after 'excluding', insert— '(i) any provision imposing an obligation on the Parliament of the United Kingdom; and (ii) '.",False,True,False,-0.863990769679816,2008-02-27,0.5,,Con
